url,label
https://epbovi.app/login/pgcyvv?redirect=qoybbcnu,phishing
https://uzvclsdid.biz/mzpqdyxjo/nvkpkpstsg.php?lang=75dv01Ysi084p&ref=UhRiTR,legitimate
http://224.15.108.47/otjpqqccdf/lzmonwy/ujkykm?,phishing
http://docs.ysuxdmzxt.net/uucrpl,legitimate
https://ypgpswl.net/ogq.html,legitimate
https://welnnn.info/lgp,legitimate
https://jepppua-vrudh.net/adakkad/qendacxxzy/zqmpzx,phishing
http://gzzshrf.biz,legitimate
http://shop.iecwrpwcg.app/qup?user=LGl9Opch4jlMqzgw67&ref=7X8SLhZRd2sjB2e&user=kkWRzi,legitimate
https://pkybp.info/irei%25zjrm%25is/dqiz.php?session=KwIThbbqJdt7kLy7XwOB#hgadlj,phishing
https://vyeeq.org/sf%25ub%25xqlfd/dqgb.php?q=GFozw0EzmY#eoqjo,phishing
https://hksmc.app/qfcwbdhj?q=176NCJ7Zlg1Fr&token=JixQzKt3kp6BFlhj6CkS#igxwdphl,legitimate
https://yiwhsriu.net/kanpbaylix/neitwjdooi,legitimate
http://43.152.10.61/izxdxd/dipca/mmcddqqp?id=BhqsgqN5WUmIGnFv&user=WCtgdKVaImVW,phishing
https://bpkt.co/cuqcukpo/gwloszvlqs/bkudgtn,legitimate
https://ifjmqufz.io/login/ugrczdsd?redirect=qpyui,phishing
http://shop.pasrt.biz/ialvhwa,legitimate
http://eotmtpg.biz?lang=20kQtboU7#pslrzlsk,legitimate
http://kkkfztdj.io,legitimate
http://www.dblahog.org/mstfk/etii/ajc?lang=phAkQaz9iocUGa4PQ2&utm_source=9umhAJ0I1,legitimate
https://zzlzrh.biz,legitimate
http://qnfsx.loan:8823/vbrkyswdbv/bbegw/vsukso/hgszxlto/elacica?q=A91LYaQZteL2nG#iqfzov,phishing
http://tpnqouurp.com/zvzb?q=Udw0RS1OkvF,legitimate
https://ucgh.biz/hy%25vmgmc%25qhte%25yby%25mif/ytx.php?,phishing
https://ecklukaw.biz/login/aetx?redirect=sachzsd,phishing
https://egvvqcc-rahdon.info/ucey/rilgewecve/kycdtikt/ffabxhuxt.cgi,phishing
https://gwgecgzqp@wfssjfraq.biz/cjaauj?,phishing
http://lcci.xyz:8219/lflhhwnr/nbciojrju/lixqz/slceho/vud?lang=tssAd8&q=rmv6uLNk7Hc,phishing
https://nwxja@bklm.biz/tnolvg/wshje/ayvyvtslr?lang=rbbFyxfrRo4,phishing
http://cxcrjhq.io/uau/cnzyb/vlixfihlg.aspx?utm_source=0vpTJpTW&utm_source=uyI7UOC,legitimate
http://pukzs.club:8161/sykzls?utm_source=gyDZ0mRY6KY8YX6yxw&q=N05zETr8Zn&user=zwP09a8yCWOC,phishing
https://wvkfnvlb.com/ymnm%25dr/zvt.php?,phishing
https://gxopv-gxiotk.info/aafalaoerb,phishing
https://wrfwoazrwn@xfygsk.co/nmqa/junbzaexjf/cjqknuh?user=lztFUzKG9xBP&page=gALcxkjNz5e,phishing
https://secure-login.efvz.ovmp.app/ctxfyfd/aihuxe#wxrmy,phishing
http://imgrxrt.org/fdxvkyayi/okwioklfva,legitimate
https://axyjv.co/diw%25hrs%25yvlwm/etop.php?#qvxqvt,phishing
https://xn--afoob.com/xuplzilx,phishing
https://uloooea-vfs.net/nqezwqfhe/dlbzt/dhjblytje/mkmxgnik,phishing
http://77.193.219.114/diqo/dtyly/atnvw?ref=2vPb8mnBHnLXPgXOul8&id=VDgRKIFCkN&lang=83YrXLfUQu,phishing
http://cmnlv.io/uelbumwrk/fdciqcad?q=LIuQzFxqrF&q=zdj4WhWXTVEjlu5RP&user=y134FvEc9,legitimate
https://avjuxi.biz/twyqqb?lang=jFndTyBKFnryifJ&id=yfFViiIEOmMTpe,legitimate
https://isjagxqyys.io/txjtt%25lrved%25mun/gne.php?,phishing
https://pitnsxgjr@sdkw.app/hfzr/qjwidqdxt/zpoxc?q=k2WOvKqdrGbhNDEvE&q=Bkbhk2W6gnpAEI,phishing
https://xn--mlbniozr.com/zmzxgkuhg.asp,phishing
https://ggzlpinjt.co/zaegmtal?id=CoT40KqWvMQo5diIv,legitimate
http://blog.pccqp.com/flcyqh/zfsbeogwwx/xlsxbkyn.jsp?token=cJXRTyQ18k&lang=IyLmaJKa5FFS,legitimate
https://cxtttujg-fplfrk.info/gjvulix/frwbepjme/altoqkvi,phishing
https://viikex.org?utm_source=yRkPJaZfBPox44X5Zq&id=PzXpJ0eB9wyueNTTa,legitimate
https://oiojos.co/login/ozotgde?redirect=ovsfcwwk,phishing
https://vizb.io/login/ollqsicg?redirect=wwixgz,phishing
https://secure-login.dwlatwt.gindrvedb.net/zkjy/bjq/zuf,phishing
http://174.207.51.213/ypnmxmqp/hyn/bqy?utm_source=3eZcacf0fSsj5jdwhM9,phishing
https://rqkhiuolf.co?lang=uzgRLX6jmJRiOc&user=73Q6QjAYympJP9a&user=GzYZzRuOisuDvUag,legitimate
https://secure-login.vmhm.puoakobqtq.io/sbpfi/czndgste,phishing
https://xbccscxn-dsi.com/vyke/jgkouruky/vvtfjaanib,phishing
https://lwnrzgoqx.info/login/kwynqk?redirect=knsge,phishing
https://ebacef-dzibiz.com/ijbkxlf/lfxo/hxphnqmubu/zdynor.jsp,phishing
http://fdducec.app/typrpodzge?session=xCudaKPe76mILOlmGW,legitimate
https://shbbhep-tnlq.com/fvrgobsghw/lvrltopl.jsp,phishing
http://qzrfrq.net/gckuxxjrtx/ikgjncdbo?ref=2l3N5orA4FtvlG9&utm_source=BrEnRz6h766DV&id=nUum50WgPYP,legitimate
https://istuwaqaj.co/sfw%25vf%25tbz%25ph/oeobwe.php?page=DgMQQ2NufuCml3s&id=emtJx1O7Z8Uccg&q=OGqdQRmjEdt13Bw,phishing
https://store.uabujjopr.co.uk/nkqgc?lang=4hWRnLR9miek&page=Y79PRIs&utm_source=jRRkwn9XoEwJC8i2eyS,legitimate
http://aaujhksl.xyz:8563/weejk/tpw/erakcuwh/owmox?page=QeS5eJ3FxMf,phishing
https://pdnuj-cqwxu.net/avc,phishing
https://txdfxlm@cnahfjgia.biz/okhmtsprem.aspx?q=qVbdSu6gm&page=6E67DCpOg&user=2W53C0qvEfo,phishing
https://vlyrdpic@oqjglry.biz/uvmpzw/lam/pjbzesuge/vwh?lang=ofavmjF7HA&lang=tD4vGnSOvNWZof&utm_source=x4QD9g#kgzpfxw,phishing
http://bwylupbbz.app/myzx/tsgb.asp?ref=XMsqujjfEPqff6z0&page=9J46fmTmO3S8N5xdL5X&ref=ChRxeSj0,legitimate
https://tlqyxxs.biz#pqdo,legitimate
http://store.fejkuh.io?q=FMhpfVD4RWLwuBtWGwB&user=5eXY9DZ2pJJQa386h&token=QCOOjYRG8,legitimate
http://eivhn.io/iukw/pskd?utm_source=HQBZeFm&user=qpsCwrR,legitimate
https://jplhnc.biz?session=jK0eZ4vM2LMRs&utm_source=6DpmqGrqi3bQXEFjP7&ref=3HLiFXEpXc4X,legitimate
https://gbcfqskc.co/jhptcn?utm_source=4otel3iaDulqeQ0K8KE&ref=gYJ9ZGkjfsTCT&lang=PpCZsuGP10,legitimate
https://xn--xbxprj.com/dawspg,phishing
https://miwpjtc-ehcjr.com/dsdrwkbksg#zxv,phishing
https://xn--skqmuu.net/kfjlmkgoa,phishing
https://cfddyzzk-jzvrq.net/kfataktcxa/wbveaxaw.jsp,phishing
https://blog.hwvhvm.co.uk/uaj/trbtiulgs.aspx?token=Ltol5DXjwjz2vfYiOJ5j,legitimate
https://secure-login.ukgoqr.lglbbpwabj.io/qmiykndmm/rpfsv/mudad,phishing
http://yvsysqys.top:8898/pbe?,phishing
http://okpja.online:8694/mghmoa/emqcow?user=WPGsTkm0ZxgKN65K9HQ&utm_source=ImYeTjF6ODcQX95O5wRG&utm_source=NcHg04Wv4z2P88,phishing
https://secure-login.ozjqbyq.fyfp.io/eoufpe/vclgbfn/vqqpklz/eljyckzx.php,phishing
https://dfdaxsrzjj.io?lang=GMskf3BrD1Ekt&utm_source=uAClfrj,legitimate
http://129.147.207.242/dzble/nwjfylnnk.html?id=bVsAq7aehDzPPZ,phishing
http://yfncg.xyz:8425/bwto/mxzb/hxliot/mkgpocyjx.cgi?#eaprhl,phishing
http://portal.sttfdz.io/iocfa.html?q=BTh3WwYBAWLvY&ref=UkNne44TIqEonS6ihse8,legitimate
http://223.20.51.58/meloutbhmi?,phishing
http://exes.org/kuuwhmeo?id=31vRdqlIejVhs4yz4&page=mlgkUdL2DeE2Q6,legitimate
http://ndya.co/tyhgkarlrc?q=fObrPwc2tIcN&token=Mb2JQ5xL,legitimate
http://app.keeeshi.co/fqzxqr/mnfawd?user=Uxy3Nnw&token=Y2Qzil,legitimate
https://nhspmuubg.io/hnhkulr/qxc,legitimate
http://blog.ikssr.io/jiw/kmjhkayoa/iubzqtlzpg?id=7oplP1qI3&token=GuBEwuZHRzQHy5YZAx,legitimate
http://portal.ugjnolbsui.co?lang=ewXLFF344ehKBzJ&ref=TzvzvF97RXx0,legitimate
http://docs.wmxpfjq.net/gxdroat.aspx?page=6Q7HGKpnQ0TVlM,legitimate
http://www.rmzikk.org/vshpc/igdjd?q=lNQO9IEitBdw#fjoq,legitimate
https://qlqxrxjgqx.co/uadz/nva?q=zILbXJHjVaGseQUc3,legitimate
http://nzkwawv.com/irhuewdk?id=6EgT2x9mdRgBZM4dfr6&ref=4DhgQUKCOz&session=Ny5V6QMUdFgO0NYuwahm,legitimate
https://jauievo.co.uk/pjjnpcj/ksgogxycd#xqojzqgb,legitimate
https://ixeejez.app/nnr?ref=zPOtjlzmzd&user=Fp9pGcctnNmoT&session=h8f0stohXHXPdylvz,legitimate
http://206.55.180.60/pznpqz/kyga/ntobmrgj?page=FRaLkCAaTflD&ref=26rwuHc7nkAcKjcCM3AV,phishing
https://xn--nexxn.com/opukvel#bgy,phishing
https://portal.rmweoysg.net/hzb.jsp,legitimate
http://htwxf.site:8063/twnvdq/ofabnnohxl/bqkwaspgpf/wyaox.jsp?utm_source=k2Qc1lL5vXNBpE1yI3Fc&utm_source=eztFHjjbuDrtM#gjh,phishing
http://jsfeqoa.club:8972/prujaanpt/apswtkr/iinpgv?token=oDzqO0,phishing
https://dvnn.info/lnvrn?page=6QhsJpp&ref=8m8iiw0,legitimate
https://xn--rukwpy.com/znwflnlxc,phishing
https://ugpn.co.uk/login/ablka?redirect=lbnpyp#ngxuix,phishing
https://llbfx.io/login/uwdrukz?redirect=niuz,phishing
https://xn--ftfeeri.net/rnasx,phishing
https://edrrnoo-tppdo.net/fymm,phishing
https://flxhaykaj.org/xmujzkey/zahecuyo/cdkbeqio?session=bCkdAbfIGCbSUk8hT5Av&token=OqHxEA&user=7VT8qxc2O,legitimate
http://ockgdjtgjq.co.uk/awoxfbvxhk.php?page=g3iCPU6&q=UjzgEz6cwB61gQH,legitimate
http://ysuid.co?user=UjYJwm,legitimate
https://app.viias.co.uk?id=WOLtLOOtNPI4dnf&token=eKE1qoNVirG,legitimate
https://bsruvovlg.net/login/gdbpa?redirect=pkcbmqs,phishing
http://32.70.205.45/ttbvjydb/dqa?,phishing
https://dekrq.net/lvumhweto?id=53LoR4,legitimate
http://blecfj.org/bpyt?utm_source=7tiNGivmntxnvPIx4a&user=r50wsMRu,legitimate
https://vqvltlazw.org/ofpu,legitimate
http://zqafwcjd.review:8626/jjijdl.html?user=F857YI,phishing
http://ubzhtu.info/irqtbc/zltke?user=4aCNB1vF,legitimate
http://efbb.biz/faejml/dehew/hpsoqy?q=d7LS0c3J&utm_source=UE4VAmC,legitimate
https://xn--tbxgnkb.com/tocgkzfof,phishing
https://oelplbq.info/login/gafemstl?redirect=yifdfzmk,phishing
https://xn--xwpskc.com/aentdbo.asp,phishing
https://secure-login.lnbocn.jsatxhnb.com/mpvrb/gbtarn#tux,phishing
https://www.lotudzg.co.uk/gwznkhop/qlmzy/uikdjtmwh?id=zzGypueBxHZdxL&id=eXKPnm4s4nlTUU4RRyo&user=rCOtw2CXSVtmtc1TbI,legitimate
https://fvznpbey@nnbyvdqhs.com/qgmvzqh/swyobyqtg/euk/rqez.asp?session=0XfO3KuRDVcujXQPm0p&user=ScDjly&utm_source=DjYWIwTVZNEou,phishing
https://blog.tkjna.app/hvi/wuemmc/oqwbrwdtm,legitimate
http://11.197.23.253/pwhpaozacv/hojjh/tkdb?id=2TJsDJi20kxYeB2OCX,phishing
https://store.jdoorc.app?token=6Lm5tTvm57g&ref=CsxAAaqoQEPR&ref=DhREzU07XkCG,legitimate
https://zookedxc.com/wtyb/xkuoro/trgnkheucu.asp?ref=dhO4iWA1W&q=S63Lwg7&q=zTN3oUkan9aHKWMKX4,legitimate
https://ccejvso.biz/amu/fepc,legitimate
https://app.mxcuboykj.com?lang=TZenGg&ref=xlOJ6IIUVJPRAg,legitimate
http://xcrkfqss.net?token=z3r06R6RDokKC&id=OWl6uJr6l738NX22S0EW,legitimate
http://qnftaouaig.co.uk/ltcgpmo/ljiwv?token=r3ssOsrqwjorcv&ref=Tg3HspEZZAkWJWHYlW,legitimate
http://shop.eniyu.io/jnbbyf/kysbrpblmg.html?ref=CO1Jm6tRvesqPE5A0i&page=MZ5HfGFf5UB1VbPV53,legitimate
https://xn--teldgib.net/heifmzgyw,phishing
https://docs.fjsz.net?q=gjjG25RBfDf6bL&utm_source=EgpgoJEjV6rLlXy35Se,legitimate
http://app.biynqekj.com?utm_source=pIGn9USnnguQUrwUsoe5,legitimate
https://ttgngg.biz/efq%25ec/tvzm.php?ref=MZzMlObhJwzrctQt1Cdu,phishing
https://arayfmieep.net/tdy?lang=TlfJjfYa0NesY,legitimate
http://225.149.160.222/rrc/yrukgoak?ref=XGS9BOQeAjDwtmY#dlhfsyfa,phishing
http://61.52.29.43/lnzuacz/bnxhbnpmu/zntu.jsp?session=aLf85hfBWRSzx4&ref=pJ6n9IbJZXrk5ikAGGV#qpklsmp,phishing
https://shop.gcertiq.com,legitimate
https://secure-login.iyll.bouqjewbqm.biz/lmksy,phishing
http://blog.wxtxvyjl.org/bcs/eahqj?utm_source=bjgilKnk#hwcp,legitimate
https://yzmj.biz/orwy?token=yd3BYjsh1mVk7R0Zp9&user=syBrUjo0N32hee5qdG6L,legitimate
https://sfbmrrrbvq@hicqirfzr.net/iny?id=H0bonkF&id=RTNIiSWrMpel7O&utm_source=4DeVnqF6HyU361d4B,phishing
http://shop.qsehc.co?q=DWgTLl1Mj,legitimate
https://xn--tboymkd.net/eausl,phishing
http://mtfv.io,legitimate
https://scobwkar.net/jfe?ref=ftcYq23IawQ50MOJLdy&q=ZU51kI32&lang=3P2mYzUFN274UVk,legitimate
https://portal.debwnj.co.uk,legitimate
https://secure-login.tmspw.pwxt.co.uk/eytd/ffiaws/bcwbtst/mbplkkgwkq.html,phishing
https://rqxb.app?q=QIsU4arG5RBmHWOR3Wzm&utm_source=cuSTh9r&session=IGUjbXKoVT9gdx,legitimate
https://ryog.co?page=4lsf12VsflJJC,legitimate
https://dqkinzgbn.co.uk/cvtsuuyg/tzqhwzo/tajih?lang=egCR05K44,legitimate
https://gjhqgda.com/login/izkrmrbt?redirect=qpup,phishing
https://pnojyus.io/uroz%25zb%25dnjei/wxat.php?page=LVGWMNZj&token=NmgrpCGmVbsJn,phishing
https://lyyqasmvni.info/txsoudi?user=RZxFIAfVZTvvLle&utm_source=m4RY5DH2heiN&lang=oVJnd1p4mjPKTNO0#jtfuu,legitimate
https://eseqm.org/qmpzceue/cgopgjyv,legitimate
https://nellim-yqmwhy.com/vttwkgghf.jsp#ucie,phishing
http://tvmhvis.net/azsgulplr.php?token=Rw1eXM6GYHSIiqX&id=QpRxtiAnVsHTZKTrcJsN,legitimate
http://irtl.co,legitimate
https://vjfgblw.biz/kpwtdpux/gnmbp/bcxdqjkmu?lang=ut6Fx2QR5LOJDfE&user=GNpqqrFt44JvsZ,legitimate
http://13.72.170.108/jtjvvt/pwzyaaq/dvizblfxf?session=bxoeHKYFWGHusPgD&session=Zvic6mbYTs9UVEZvdPoL&page=W4BaJsV7newM0ji,phishing
https://geirenwm-ufg.info/pabozmokaj/dycn/tthyse/hslwelst,phishing
https://xn--srnc.com/zvk,phishing
https://wspz.com/login/apwzg?redirect=lkgahlip#abza,phishing
http://srhula.org/wzeeebdnry#mlggverf,legitimate
https://glfls@xobijtvx.com/hpkl/pblazjpnvs/vvtnoeayl/prwjsj.jsp?page=iRxlJ1i1iz7QiOK1huej,phishing
http://grvucf.info/vdpvvlpyti/vrauh?q=03akRlljvx&lang=i6SZmphQv,legitimate
http://bxkj.org/zalikv/umnautl/hdnoqe,legitimate
http://pdfotgd.biz/ytflwopurn/nhjjpp,legitimate
http://qdxiusoac.io/fjvne/hoyzsd?q=6DfpWaip&utm_source=oAXYDbVM,legitimate
http://13.211.128.168/acit/qjrdoeufa/lwfhtdfqei?session=4Xegc1Oz3LQtgdPsj,phishing
https://sslja.info/login/mkxaxb?redirect=acjhdue,phishing
http://kvfved.info?utm_source=GNmny66FJdaZ6b5IYzOf,legitimate
https://akoaqdmb.biz/iwhykvmt/zjq,legitimate
https://fwbj.co/fpx%25hth%25tb%25ia/qzdmb.php?q=cvKQWZwTR&user=aFjvGN41P6fFYkGo&session=19ksy74#znzhav,phishing
http://230.10.11.197/soh/nhaucqqyg?,phishing
https://bvhjzcsq.com/login/gbxc?redirect=wdmxhao,phishing
http://146.159.184.47/ibrc?,phishing
https://zervrguuy.net/wtr%25dgq%25mqgwl/vjvhq.php?id=oBHuZBeGcu&token=0k5aRY9btnlQnocex&ref=iUbkUW2l,phishing
https://ciprqkhrm.co/login/ergzmmv?redirect=rgrr,phishing
http://suzp.net/tnb,legitimate
https://jnseaiqmh.com/bltpbzttjn.asp?token=ZrCE1fGXK4&utm_source=WHbbGVDhM,legitimate
http://176.112.115.91/nqorsxm?,phishing
http://wpfkk.com/ovcrqy/nrvns?id=oFG6vwyhffzCF&q=8ze5RykCStYZ7s2zZv,legitimate
https://knzoazet.net/ww%25hnn%25ddb%25crxfx%25gxmo/iuhnn.php?page=lc2iLSi0r,phishing
https://lakr.co.uk/xtjvuee/fbax/aneqxkzrjx?session=yubPEG&id=GnZM4ROsD7l8Jj&ref=Wm3o0fcp8lzs4mGn5Qry#gjaictu,legitimate
http://koyplkqfvk.org/impdzkqmuh/brzql/fqojkzfcgp,legitimate
http://portal.pwsl.biz/syxeb?token=Gm0LMHL5s,legitimate
https://secure-login.ylvu.chjy.app/rfjk.html,phishing
https://beuaadnpgk@euukep.co.uk/vldmrwckiw?user=rHBoqgdntiY,phishing
https://xn--lpnbt.com/rifweff,phishing
https://xn--pvwxigli.net/zbj,phishing
http://ihryqengb.biz/srzgk/tpzvisrqm/nvvwecdg?user=fwUtWuqs0D1K6e3F,legitimate
http://mmwgytajte.biz/lkvai/ntqpldewc/nvnbeonpio?token=s3w5MDDkJCkHJwAVu&user=eAwKoq9KKvjH2o299puF&q=XqmoFcELEk6FOMUPx4,legitimate
https://nbizbpvkkk.net/gy%25ubbwr%25ns%25ot/ccuzyy.php?,phishing
https://nebhfrctz.org/ntecj/brxhgedpjv/exhsteb,legitimate
https://hrooobqxg-kln.net/jpppbgz/git,phishing
https://xn--fxrb.com/eplblhce#bbtayqm,phishing
https://xn--atjle.net/rzczfzczb,phishing
http://rblc.loan:8818/igqieo/gnmkerkc?,phishing
https://wmeeoi.co/nyversgdkk?id=eW6NUdhxalCY8&session=lf2UoYXdJmc#pramxv,legitimate
http://127.82.45.70/svkjyejwd/ytpt/lmv?id=s8smsRnVZkX&q=LheV3KHTqb7sGZTKZPEp,phishing
http://qpwjhhj.top:8046/chtxhtjios/tmdls/osytbza/xiiucv.php?,phishing
https://secure-login.rwjlfym.cznlwzwbl.info/szhqmqzbb/ipmsid/jmcnaho/oicmo,phishing
http://elzam.org/qaop/sdulgusf?page=T3og0bQqJ6BFtCoLa&page=HVrfghoAthf0VlNKb&utm_source=5xc2xsYPLMunb7yFki,legitimate
https://secure-login.ktxqbgu.vgrjer.co/ooapsnrfmw/xgpdlgmjnh/pdfoqh,phishing
https://qsmkxan@oammtvz.info/oowfg/cudavkxooh/rkou?,phishing
http://www.ihebtqrw.com/rsfyyfxm?ref=DZ84pu2xTdT2eHv#xrwcjw,legitimate
https://qaih.com/pqkbmo?user=8y2C63iCeoIA8KRIal,legitimate
http://ogqincwx.xyz:8794/btvav/gkmewh/bskrmnkc/ikr?q=rhbDUw92VdeSvd,phishing
http://dqszjxlxjc.app/enns/vtzmsl?ref=vr6SgYzV2amgc,legitimate
https://www.shanmq.org/trsb/vnhajejdi,legitimate
http://ddaixb.xyz:8626/rghhhzbpq/dun/sxyxqk/xkpldw?page=TfcJfM0XBmjUoldBQG&utm_source=7NvUt0Ashlxnn148D1,phishing
https://syrnotew.biz/login/ohsbxgze?redirect=vuryiunl#fahk,phishing
http://uhkugh.co,legitimate
http://251.132.42.58/logc/mrrm.aspx?#vssto,phishing
https://qcppny-zvtqbo.com/mlni/fjhgggr/ieo/loisipxr.asp,phishing
https://elbioatc-aocwr.info/pvzlmizb/wpit/mts,phishing
https://xn--dpoxy.com/yyk,phishing
https://iwciiwlyey.biz/uynk?session=8rGjgWxHy&id=l09XemG6GFGZ&page=DebKcK6OUa5M9wDfLA2,legitimate
http://www.mtapnml.io/jwiz/kfgq/ngvvz.aspx?session=YHIiI39Ev5K9HZNQdBR&user=DIZftIgXZc0mjbslAAk,legitimate
http://rywzm.xyz:8325/jkwnysiihf/ahvg/sprrig?ref=5eKm0Y377eybgN5pLV49&page=g6BIjK4x&user=60a7dPHyKV9yk#fbpnv,phishing
https://xn--vqnrlco.com/iprwozaaa,phishing
http://reeaecm.app,legitimate
http://thlu.loan:8230/ntpseknpp.php?,phishing
https://rcmretykj.co.uk/qzvvduloxu/dtf/ebumvsq.php?ref=pHdJvu5A&token=hhxeHrUdy3xRA,legitimate
https://zptraoo-xlm.info/qcmu/tkbmgkt/ghg/gctzont,phishing
https://rbqaysfp@ufbhtlnvr.app/icpzb/lwlsuwmhr/ddfnsor/gxowrad?,phishing
https://dgywttrt.co.uk/cftp/zuiep/akwrzdndy.asp#jbjpftu,legitimate
https://ulxrw.info/vcx%25tkxpq/nhvc.php?id=CQ8SfcggrH&lang=d80maG&user=x0HHmRJOahEhJuGR38#ugy,phishing
https://xn--zeviy.net/sinocwmij,phishing
https://xn--ypzpy.net/bmpwkgug,phishing
https://whhnn.biz/odsms/wouivsh/xfrzy?q=EYmJpSxuwkfzqVOe621,legitimate
http://vrnam.app?ref=ORG2aJY4A35JW8&user=bu2MtUUvLxnrXoxsJ,legitimate
https://cuafhxwkyq.net/gbz/gtgsfrcdjt/vpffdeobqo?page=P5SaWqSz8T,legitimate
https://oqmupvoeal.io/joo?lang=mdpCIXpbKQh&utm_source=tUIp0x,legitimate
http://cjftao.biz/qeetwxx/cupfihs/edcwd?user=KFgVCerB165DlkS,legitimate
https://winmgl.org/gfo,legitimate
https://kypvthyu@lsfp.co.uk/kyrw/tkkmrv.html?page=x3hchYlnrMlNdi104#hikuyp,phishing
http://adongsq.co.uk?utm_source=GCJ6Xq6pp3txQ4NxlnPF&id=RUzd5LJNsNGS#fnxqixgc,legitimate
http://148.86.15.196/sussc/wqe?page=POCynecx,phishing
http://211.249.31.51/dwjp/fzblkrelhm.html?q=ooCnmIDO,phishing
https://rhoquzu.co/bmv/lfmu?token=EAr9Ky6Au0&page=kLvgLvMGDFmDcGmUUZ,legitimate
http://qtqosiie.co/sikzi/plbxnqjp?utm_source=DVNwiBGUTg&page=wsXJmr3&ref=uEHnhn#rgq,legitimate
http://revr.top:8521/lqsvcz/wirpfjriaz/tmzakdb/vitl/hzotmpdf?,phishing
https://mlaoxpus.com/wbk%25pc%25wby%25xnml%25ddf/vyfu.php?,phishing
http://gmqfnm.app?ref=U0S8BbIY,legitimate
https://blog.yvmy.net/iuqqksc/jcsudu/irvljvkznq?token=ULEUTXKZaLqz2JC0mv,legitimate
https://ietzrppxzl.com/wwydf/nvo.php?id=jPbXMf566XoQUJK2WBj&session=87THM75&lang=Y0853s,legitimate
https://naddoshq-dnv.net/qyonezg#lmkxftnw,phishing
http://docs.nefvfeuwwy.app/hbcs/yjrghbfmir/ojila.html?utm_source=wQuDBWEgOfrZ3mTMT30&id=KzK4IH9DWwnVTsCFyFP&token=FBl6O7TDwnEdwcm4wD,legitimate
https://gaxfbl-qgv.info/dlexx/dtoj/mbfamalq,phishing
https://sbfcjsk.co,legitimate
https://jyuzays.info/vmqbvw.asp?q=eXI04jT3#kfj,legitimate
http://dcgul.app/bwaaig/qlnbnjbcsm.asp?session=feoDzN6aXeC#knldtvko,legitimate
http://pnoknui.review:8484/gen/nbrsk?#bhrf,phishing
http://155.60.251.134/egytluc/jnjtezctz/nuoabbhlfg.jsp?,phishing
https://dpppqtjhw-cmvpkt.net/fhlmx/mypbsfzpu/upxffuj/rqmmz.cgi,phishing
https://crlvn.app/toa%25bovv%25ideoz/mvycc.php?lang=WgIwXDF9NSYe&q=i4Hcm9sB1eRq#seacqpq,phishing
https://secure-login.phknypp.glkiiu.info/qmipixxq.jsp,phishing
https://portal.cbfvnxxeoj.co.uk/pdfberxx?page=88KUHrUNOpBU2U6Z,legitimate
https://ibxfs@yzgbjtxa.info/ndgegkhnpq/ubtaqm/ndc?id=bApWWlvAC7sYUjmxhv&lang=UUwjM3vK,phishing
https://hzdvg.com/picre/iqalrxvnkd/xcnwwdu,legitimate
https://qhlzzmqf.io/twpimab?session=s7fZqz,legitimate
https://xn--kltan.com/sebcxqpwc,phishing
http://mnavcdj.org/exskiuk/fsv?session=20BJpm,legitimate
https://blog.yrfasev.co.uk/iyxg?user=6wzqhIS6GIu&id=IVtXyZ2dj6VvVBYDu8DO&user=XThgrCY7tLTKCSh6,legitimate
http://zyudvq.app/noq?lang=kQf5lepf6#qtj,legitimate
http://arrbsk.top:8362/hrjcxbs/bap/apgsj/qstvm?page=KTqV21t&q=gxCaso6k,phishing
https://tipjtvrvl.com/qbykdib/bvdvns,legitimate
https://wrrrcqbzi-kga.net/mnzrbxp/wakzm/gxodjpxgv,phishing
http://qyppd.org/ulnvjqll/jdx/flpfclfyz?q=NyVucT3XucRqh0&token=kTzhoYo7fXb9EMY,legitimate
http://qvuzhglly.app/ildwezfsr,legitimate
https://goqniq@lcpfflpq.info/pyqi/trfwyeugk?token=FjWjNX33i&id=Xc2UZ2&id=n5W63HsSfaoRQYgW,phishing
https://sizthv.info/yogzrlwxl.jsp?id=JZ4vPjTWwMCV&token=HHGVLfPZK7Z,legitimate
https://iztghpmjt@grimfwn.co.uk/dorrl/ejgnihd/qoj?,phishing
http://156.178.142.236/mprxguyi/zmfckbwef/xnkpn?,phishing
https://fwodwgc.org/jur%25eeml%25gvp%25fas%25rsu/dwyx.php?session=k6q0oAY7KnCuuVrd&id=WlTMyy7q,phishing
https://www.igfywirkxl.co/tlpjzdm/wde/pkpmgoyrc?user=sjaSS8V&lang=gM0Fmxk754LEgw9YooJe,legitimate
http://ejqyswy.co,legitimate
https://afkrmgk.co.uk?ref=7tN3lsW&q=WY46Vxl&id=O3dr61UCejc1oqC,legitimate
https://kqndtlguwz@opfbmszm.net/qnb/qxmrhawzbm/etmdeg/abup?user=yCQL8XX9jDt,phishing
http://xrpwf.io/qnulgftt/kaq/aymytj?lang=47T4t0ounnVKc&ref=S9K7WdBTQCV7k6,legitimate
http://qfplkdsfha.info/kbyxstk/piocw/xyzoybuayr?ref=Cfi5w5m4y,legitimate
http://198.79.21.183/ezymcql/puejrm?page=iPQ7bVIyBvvSLwQy&page=cBATDXGOcG4GAk1Bi9#vosnmc,phishing
https://phmpgo-lfnm.com/lhcktoq#slffl,phishing
https://xn--zmsyn.com/bftpob,phishing
